Tools,Port 2: NDI 8700340  s/n:34802401,Frame,Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,94897,1,OK,0.8751417,-0.1184649,-0.4376939,0.1688704,1.937,-90.388,-1137.829,0.3272678,4,OK,2.185,-90.516,-1138.211,OK,-38.252,-87.213,-1108.134,OK,-83.657,-61.659,-1087.73,OK,-102.265,-105.2,-1049.439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,94900,1,OK,0.8821126,-0.1131299,-0.4241827,0.1707279,5.339,-91.168,-1133.943,0.3392472,4,OK,5.568,-91.307,-1134.347,OK,-33.896,-88.226,-1102.914,OK,-78.685,-62.88,-1080.999,OK,-95.922,-106.657,-1042.369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,94903,1,OK,0.8887915,-0.1054173,-0.413292,0.1677098,8.26,-92.328,-1130.757,0.3483179,4,OK,8.498,-92.46,-1131.184,OK,-30.129,-89.69,-1098.643,OK,-74.209,-64.503,-1075.186,OK,-90.577,-108.762,-1036.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,94906,1,OK,0.8953952,-0.0974358,-0.4032281,0.1618049,11.206,-93.384,-1127.708,0.356873,4,OK,11.441,-93.51,-1128.161,OK,-26.36,-90.997,-1094.583,OK,-69.626,-65.827,-1069.661,OK,-85.415,-110.66,-1031.516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,94909,1,OK,0.9041204,-0.0886583,-0.3890573,0.152776,15.279,-94.117,-1123.848,0.3921442,4,OK,15.525,-94.252,-1124.356,OK,-21.14,-91.86,-1089.379,OK,-63.171,-66.583,-1062.573,OK,-78.319,-111.962,-1024.843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,94912,1,OK,0.9139681,-0.0799066,-0.3727653,0.1390084,20.123,-94.489,-1119.661,0.4105856,4,OK,20.363,-94.622,-1120.204,OK,-14.968,-92.195,-1083.748,OK,-55.301,-66.567,-1054.879,OK,-70.13,-112.479,-1017.657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,94915,1,OK,0.9228849,-0.0748062,-0.3537432,0.1324889,25.494,-94.424,-1115.45,0.4138726,4,OK,25.731,-94.565,-1116.005,OK,-8.059,-92.042,-1078.078,OK,-46.78,-66.171,-1047.275,OK,-60.647,-112.282,-1009.957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,94918,1,OK,0.9311286,-0.0717689,-0.3331671,0.1298013,31.218,-94.155,-1111.411,0.3767713,4,OK,31.438,-94.29,-1111.927,OK,-0.657,-91.656,-1072.654,OK,-37.742,-65.543,-1040.004,OK,-50.304,-111.691,-1002.265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,94921,1,OK,0.9375638,-0.0673453,-0.3202195,0.1178907,35.227,-94.012,-1108.788,0.3764131,4,OK,35.446,-94.134,-1109.319,OK,4.48,-91.348,-1069.122,OK,-31.04,-64.851,-1035.117,OK,-43.63,-111.244,-997.629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,94924,1,OK,0.9424832,-0.0638119,-0.3100455,0.1073556,38.364,-93.953,-1106.858,0.3576949,4,OK,38.575,-94.069,-1107.371,OK,8.526,-91.153,-1066.547,OK,-25.697,-64.343,-1031.433,OK,-38.414,-110.938,-994.196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,94927,1,OK,0.9476855,-0.0583788,-0.2998013,0.0927535,41.661,-94.264,-1104.899,0.3647511,4,OK,41.875,-94.374,-1105.431,OK,12.77,-91.414,-1063.891,OK,-19.94,-64.332,-1027.571,OK,-33.093,-111.25,-990.878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,94930,1,OK,0.9530152,-0.0550888,-0.2849754,0.0866967,46.141,-94.413,-1102.434,0.3813548,4,OK,46.339,-94.521,-1102.995,OK,18.567,-91.532,-1060.477,OK,-12.638,-64.356,-1023.014,OK,-25.23,-111.399,-986.269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,94933,1,OK,0.9574346,-0.0528839,-0.2724854,0.079209,49.976,-94.352,-1100.482,0.3704821,4,OK,50.167,-94.457,-1101.036,OK,23.526,-91.352,-1057.83,OK,-6.26,-63.957,-1019.375,OK,-18.623,-111.084,-982.603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,94936,1,OK,0.9609122,-0.0516135,-0.2614001,0.0751914,53.346,-94.197,-1098.876,0.3756568,4,OK,53.536,-94.3,-1099.441,OK,27.882,-91.112,-1055.604,OK,-0.743,-63.579,-1016.416,OK,-12.677,-110.731,-979.509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,94939,1,OK,0.9634689,-0.0497327,-0.2540059,0.0688132,55.69,-94.277,-1097.801,0.3636046,4,OK,55.87,-94.374,-1098.353,OK,30.916,-91.139,-1054.147,OK,3.254,-63.509,-1014.36,OK,-8.724,-110.735,-977.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,94942,1,OK,0.9657512,-0.0457621,-0.2486499,0.0583408,57.524,-94.902,-1096.913,0.384598,4,OK,57.704,-94.999,-1097.496,OK,33.283,-91.84,-1052.916,OK,6.594,-64.193,-1012.53,OK,-5.885,-111.655,-976.145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,94945,1,OK,0.9676917,-0.0425599,-0.24206,0.0562876,59.551,-95.684,-1096.004,0.3645819,4,OK,59.726,-95.774,-1096.564,OK,35.927,-92.841,-1051.701,OK,9.9,-65.372,-1010.715,OK,-2.232,-113.04,-974.465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,94948,1,OK,0.9701227,-0.0382082,-0.2337924,0.0523761,62.158,-96.738,-1094.877,0.3549284,4,OK,62.327,-96.813,-1095.424,OK,39.296,-94.175,-1050.139,OK,14.208,-66.946,-1008.479,OK,2.379,-114.87,-972.453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,94951,1,OK,0.9700917,-0.0372501,-0.2337909,0.0536313,62.182,-97.122,-1094.831,0.3750639,4,OK,62.363,-97.201,-1095.409,OK,39.318,-94.679,-1050.064,OK,14.154,-67.578,-1008.37,OK,2.48,-115.577,-972.426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,94954,1,OK,0.967683,-0.037221,-0.2432806,0.0549437,59.325,-97.371,-1095.956,0.3835511,4,OK,59.505,-97.454,-1096.541,OK,35.609,-95.015,-1051.624,OK,9.518,-68.02,-1010.447,OK,-2.687,-116.083,-974.736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,94957,1,OK,0.9615854,-0.037848,-0.2663655,0.0545024,52.463,-97.635,-1098.955,0.4038484,4,OK,52.663,-97.718,-1099.564,OK,26.691,-95.353,-1055.78,OK,-1.418,-68.449,-1015.882,OK,-15.253,-116.548,-980.851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,94960,1,OK,0.9544163,-0.0365076,-0.2912092,0.0543492,45.11,-98.489,-1102.596,0.4261283,4,OK,45.338,-98.576,-1103.232,OK,17.183,-96.488,-1060.783,OK,-13.091,-69.88,-1022.247,OK,-28.545,-118.172,-988.221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,94963,1,OK,0.9469732,-0.0349872,-0.3140531,0.0582092,38.47,-99.591,-1106.257,0.4189322,4,OK,38.715,-99.677,-1106.87,OK,8.591,-98.021,-1065.825,OK,-23.808,-71.833,-1028.666,OK,-40.299,-120.367,-995.583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,94966,1,OK,0.9395652,-0.0356613,-0.334244,0.0650108,32.673,-100.277,-1109.862,0.4502801,4,OK,32.92,-100.363,-1110.503,OK,1.112,-98.994,-1070.66,OK,-33.237,-73.193,-1035.133,OK,-50.43,-121.844,-1002.558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,94969,1,OK,0.9307155,-0.036728,-0.357552,0.0676487,26.257,-100.716,-1114.259,0.4722416,4,OK,26.5,-100.81,-1114.905,OK,-7.188,-99.594,-1076.607,OK,-43.475,-74.026,-1042.951,OK,-61.91,-122.736,-1011.213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,94972,1,OK,0.919381,-0.0430855,-0.3829573,0.0789046,19.17,-100.475,-1119.831,0.4543907,4,OK,19.423,-100.565,-1120.445,OK,-16.259,-99.413,-1084.162,OK,-54.938,-74.029,-1052.952,OK,-74.172,-122.539,-1021.417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,94975,1,OK,0.9061791,-0.0477343,-0.4113978,0.0855139,11.555,-100.698,-1126.593,0.4692644,4,OK,11.841,-100.776,-1127.213,OK,-25.998,-99.761,-1093.218,OK,-66.924,-74.606,-1064.769,OK,-87.52,-123.046,-1033.942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,94978,1,OK,0.890756,-0.048273,-0.4437857,0.0853089,3.616,-101.602,-1134.604,0.4328724,4,OK,3.88,-101.67,-1135.153,OK,-36.183,-100.963,-1104.031,OK,-79.2,-76.111,-1078.469,OK,-101.703,-124.731,-1049.347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,94981,1,OK,0.872996,-0.0461903,-0.4787779,0.0807223,-4.356,-102.786,-1143.973,0.3995718,4,OK,-4.097,-102.83,-1144.459,OK,-46.372,-102.516,-1116.656,OK,-91.312,-77.96,-1094.173,OK,-116.014,-126.884,-1067.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,94984,1,OK,0.8542717,-0.0432436,-0.5125789,0.0749184,-11.404,-104.046,-1153.68,0.4078853,4,OK,-11.136,-104.075,-1154.152,OK,-55.358,-104.077,-1129.663,OK,-101.888,-79.814,-1110.382,OK,-128.671,-129.05,-1086.347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,94987,1,OK,0.8392772,-0.0403326,-0.5372297,0.0732889,-16.271,-105.491,-1161.412,0.419531,4,OK,-16.013,-105.502,-1161.879,OK,-61.482,-105.93,-1139.928,OK,-109.18,-82.063,-1123.162,OK,-137.099,-131.615,-1101.119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,94990,1,OK,0.8265528,-0.0382854,-0.5564154,0.0758059,-19.81,-106.988,-1167.712,0.4115843,4,OK,-19.537,-106.994,-1168.155,OK,-65.933,-107.928,-1148.321,OK,-114.585,-84.579,-1133.658,OK,-142.988,-134.456,-1113.019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,94993,1,OK,0.8130698,-0.0378762,-0.5757198,0.0776503,-23.107,-107.997,-1174.31,0.3869275,4,OK,-22.863,-108.001,-1174.712,OK,-70.051,-109.272,-1157.125,OK,-119.512,-86.281,-1144.711,OK,-148.498,-136.361,-1125.439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,94996,1,OK,0.7980933,-0.0374331,-0.596776,0.0741907,-26.404,-108.308,-1181.808,0.4008633,4,OK,-26.156,-108.309,-1182.209,OK,-74.142,-109.626,-1167.061,OK,-124.188,-86.676,-1157.084,OK,-154.195,-136.827,-1139.679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,94999,1,OK,0.78299,-0.040478,-0.6163201,0.073741,-29.174,-108.07,-1189.091,0.3944078,4,OK,-28.926,-108.064,-1189.472,OK,-77.58,-109.33,-1176.736,OK,-128.034,-86.323,-1169.313,OK,-158.924,-136.404,-1153.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,95002,1,OK,0.7685649,-0.0414669,-0.634458,0.0710742,-31.462,-107.977,-1196.115,0.3875666,4,OK,-31.21,-107.967,-1196.477,OK,-80.385,-109.187,-1186.042,OK,-131.092,-86.118,-1180.885,OK,-162.786,-136.175,-1166.483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,95005,1,OK,0.7524346,-0.0409158,-0.6539273,0.0674331,-33.636,-108.114,-1203.922,0.3782105,4,OK,-33.37,-108.103,-1204.255,OK,-82.998,-109.326,-1196.373,OK,-133.894,-86.259,-1193.593,OK,-166.318,-136.354,-1181.164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,95008,1,OK,0.7344059,-0.0326948,-0.6757106,0.0547194,-35.589,-108.658,-1212.548,0.3724779,4,OK,-35.321,-108.634,-1212.86,OK,-85.291,-109.852,-1207.834,OK,-136.188,-86.631,-1207.205,OK,-169.435,-136.904,-1198.155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,95011,1,OK,0.7170734,-0.0223166,-0.6953794,0.0418949,-36.964,-109.322,-1220.602,0.4034932,4,OK,-36.684,-109.288,-1220.931,OK,-86.825,-110.54,-1218.465,OK,-137.687,-87.24,-1219.768,OK,-171.418,-137.702,-1214.153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,95014,1,OK,0.7013458,-0.0127851,-0.7120888,0.0296666,-37.834,-109.567,-1227.565,0.415451,4,OK,-37.532,-109.524,-1227.888,OK,-87.738,-110.698,-1227.726,OK,-138.459,-87.24,-1230.627,OK,-172.493,-137.736,-1228.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,95017,1,OK,0.6880502,-0.0068038,-0.7252649,0.0230541,-38.311,-109.892,-1233.438,0.405128,4,OK,-37.989,-109.841,-1233.728,OK,-88.16,-111.015,-1235.514,OK,-138.769,-87.52,-1239.828,OK,-172.857,-138.052,-1239.535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,95020,1,OK,0.6743504,-0.0017168,-0.7381786,0.0184645,-38.572,-110.309,-1239.35,0.3956448,4,OK,-38.236,-110.257,-1239.612,OK,-88.309,-111.476,-1243.332,OK,-138.77,-88.017,-1249.181,OK,-172.733,-138.594,-1250.874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,95023,1,OK,0.6625057,0.0047549,-0.7489192,0.0135463,-38.625,-110.911,-1244.336,0.3980734,4,OK,-38.279,-110.845,-1244.583,OK,-88.194,-112.176,-1249.918,OK,-138.542,-88.781,-1256.979,OK,-172.262,-139.42,-1260.576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,95026,1,OK,0.6521449,0.0081774,-0.7579609,0.0116403,-38.527,-111.328,-1248.69,0.4014812,4,OK,-38.181,-111.265,-1248.935,OK,-87.913,-112.679,-1255.623,OK,-138.131,-89.362,-1263.899,OK,-171.581,-140.072,-1268.807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,95029,1,OK,0.6433206,0.0105776,-0.7654462,0.0109016,-38.366,-111.723,-1252.327,0.3820361,4,OK,-38.017,-111.652,-1252.534,OK,-87.575,-113.171,-1260.458,OK,-137.638,-89.972,-1269.717,OK,-170.852,-140.731,-1275.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,95032,1,OK,0.6324572,0.0083516,-0.7744265,0.0138465,-38.074,-111.926,-1256.749,0.3853751,4,OK,-37.722,-111.858,-1256.958,OK,-87.035,-113.463,-1266.241,OK,-136.828,-90.339,-1277.097,OK,-169.827,-141.166,-1283.591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,95035,1,OK,0.623823,0.0011126,-0.7812655,0.0216285,-37.754,-112.049,-1260.254,0.3617198,4,OK,-37.399,-111.978,-1260.417,OK,-86.479,-113.741,-1270.871,OK,-135.992,-90.794,-1283.236,OK,-168.936,-141.712,-1289.409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,95038,1,OK,0.6162846,-0.010194,-0.7867574,0.0331969,-37.409,-112.209,-1263.218,0.3540472,4,OK,-37.076,-112.152,-1263.382,OK,-85.913,-114.107,-1274.703,OK,-135.129,-91.446,-1288.748,OK,-168.084,-142.438,-1293.919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,95041,1,OK,0.6073853,-0.0259981,-0.7924779,0.0488472,-36.962,-112.413,-1266.502,0.3351293,4,OK,-36.631,-112.354,-1266.637,OK,-85.213,-114.612,-1278.998,OK,-133.983,-92.36,-1295.038,OK,-167.109,-143.388,-1298.693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,95044,1,OK,0.5999924,-0.0285972,-0.7975575,0.0556179,-36.497,-113.53,-1269.261,0.3024096,4,OK,-36.165,-113.469,-1269.351,OK,-84.527,-116.163,-1282.656,OK,-133.079,-94.362,-1299.773,OK,-165.884,-145.631,-1303.307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,95047,1,OK,0.5914906,-0.0282192,-0.8035131,0.0609033,-35.881,-115.049,-1272.385,0.3190604,4,OK,-35.561,-114.987,-1272.49,OK,-83.575,-118.172,-1286.693,OK,-131.975,-96.933,-1305.009,OK,-164.297,-148.483,-1308.812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,95050,1,OK,0.5808109,-0.0251097,-0.8111343,0.0639474,-35.034,-116.627,-1276.322,0.3143448,4,OK,-34.714,-116.557,-1276.414,OK,-82.312,-120.262,-1291.855,OK,-130.438,-99.53,-1311.412,OK,-162.122,-151.414,-1315.991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,95053,1,OK,0.5697843,-0.0244592,-0.8186389,0.0676607,-34.027,-117.953,-1280.458,0.287386,4,OK,-33.73,-117.892,-1280.517,OK,-80.836,-121.996,-1297.263,OK,-128.599,-101.709,-1318.121,OK,-159.762,-153.845,-1323.268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,95056,1,OK,0.561557,-0.0206136,-0.8241506,0.0707433,-33.254,-119.621,-1283.12,0.3045619,4,OK,-32.936,-119.55,-1283.179,OK,-79.689,-124.192,-1300.793,OK,-127.266,-104.448,-1322.593,OK,-157.757,-156.93,-1328.317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,95059,1,OK,0.5559434,-0.0195483,-0.8274736,0.0763691,-32.639,-121.305,-1284.979,0.3011693,4,OK,-32.333,-121.235,-1285.038,OK,-78.778,-126.443,-1303.185,OK,-126.305,-107.287,-1325.76,OK,-156.211,-160.082,-1331.436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,95062,1,OK,0.5494443,-0.0177277,-0.8314335,0.0807153,-31.928,-122.907,-1287.05,0.305519,4,OK,-31.621,-122.833,-1287.095,OK,-77.728,-128.536,-1305.92,OK,-125.098,-109.936,-1329.263,OK,-154.472,-163.025,-1335.133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,95065,1,OK,0.5399898,-0.0154843,-0.8374466,0.0827915,-30.833,-124.108,-1290.322,0.2947733,4,OK,-30.515,-124.033,-1290.33,OK,-76.159,-130.1,-1310.228,OK,-123.171,-111.862,-1334.569,OK,-151.977,-165.189,-1341.047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,95068,1,OK,0.5271996,-0.0167972,-0.8454017,0.0841094,-29.36,-124.514,-1294.757,0.2963838,4,OK,-29.062,-124.44,-1294.777,OK,-74.048,-130.628,-1315.983,OK,-120.326,-112.54,-1341.803,OK,-148.855,-165.93,-1349.009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,95071,1,OK,0.5153933,-0.0149024,-0.8527573,0.0833823,-27.844,-124.991,-1298.831,0.3073056,4,OK,-27.536,-124.911,-1298.838,OK,-71.891,-131.221,-1321.291,OK,-117.547,-113.243,-1348.308,OK,-145.628,-166.738,-1356.514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,95074,1,OK,0.5056005,-0.0153064,-0.8584861,0.0844713,-26.502,-125.408,-1302.134,0.2786092,4,OK,-26.227,-125.342,-1302.126,OK,-69.998,-131.778,-1325.607,OK,-115.107,-113.932,-1353.651,OK,-142.826,-167.503,-1362.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,95077,1,OK,0.4963702,-0.0160022,-0.8636393,0.0865312,-25.258,-126.006,-1305.063,0.2929032,4,OK,-24.969,-125.931,-1305.033,OK,-68.218,-132.569,-1329.433,OK,-112.776,-114.951,-1358.472,OK,-140.211,-168.643,-1367.606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,95080,1,OK,0.4859752,-0.0171949,-0.8693195,0.088409,-23.699,-126.528,-1308.43,0.2900426,4,OK,-23.431,-126.457,-1308.414,OK,-66.044,-133.26,-1333.767,OK,-109.948,-115.837,-1363.949,OK,-137.048,-169.602,-1373.518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,95083,1,OK,0.476337,-0.0168633,-0.8746228,0.0886205,-22.19,-126.862,-1311.591,0.2873254,4,OK,-21.937,-126.789,-1311.547,OK,-63.92,-133.683,-1337.884,OK,-107.233,-116.37,-1368.963,OK,-133.993,-170.205,-1379.163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
