Tools,Port 2: NDI 8700340  s/n:34802401,Frame,Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,98956,1,OK,0.8500551,-0.267109,-0.4308708,-0.1428615,26.589,-16.757,-1152.009,0.2090622,4,OK,26.666,-16.92,-1152.185,OK,-6.056,12.184,-1127.621,OK,-27.222,61.409,-1111.714,OK,-74.05,40.807,-1078.002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,98959,1,OK,0.8371994,-0.2688674,-0.4494854,-0.157386,24.049,-14.689,-1156.891,0.2163126,4,OK,24.139,-14.85,-1157.083,OK,-9.192,14.968,-1134.201,OK,-30.136,64.648,-1119.51,OK,-78.99,45.108,-1088.137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,98962,1,OK,0.8249535,-0.2746851,-0.4651524,-0.1662323,22.197,-12.091,-1162.085,0.2274684,4,OK,22.294,-12.251,-1162.279,OK,-11.436,18.365,-1141.137,OK,-32.193,68.547,-1127.949,OK,-82.577,50.214,-1098.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,98965,1,OK,0.810767,-0.2809419,-0.4820122,-0.17718,20.63,-9.141,-1167.776,0.2124683,4,OK,20.725,-9.301,-1167.938,OK,-13.289,22.233,-1148.811,OK,-33.67,72.975,-1137.161,OK,-85.629,56.043,-1109.614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,98968,1,OK,0.7985592,-0.2926309,-0.4932326,-0.1827348,20.377,-5.53,-1173.167,0.2185022,4,OK,20.48,-5.694,-1173.335,OK,-13.48,26.908,-1155.948,OK,-33.255,78.259,-1146.138,OK,-86.267,62.982,-1119.727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,98971,1,OK,0.7848919,-0.3039182,-0.5069671,-0.1859105,19.589,-2.364,-1179.312,0.2137332,4,OK,19.704,-2.539,-1179.439,OK,-14.371,30.969,-1164.198,OK,-33.759,82.827,-1156.402,OK,-87.824,68.979,-1131.356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,98974,1,OK,0.7703192,-0.3099082,-0.5238042,-0.1902481,17.945,-0.339,-1185.648,0.2158213,4,OK,18.052,-0.508,-1185.779,OK,-16.322,33.559,-1172.605,OK,-35.581,85.689,-1166.692,OK,-90.756,72.782,-1143.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,98977,1,OK,0.7561669,-0.3115574,-0.5398328,-0.1993093,16.763,1.286,-1191.136,0.2225344,4,OK,16.896,1.11,-1191.264,OK,-17.671,35.656,-1179.898,OK,-36.596,88.036,-1175.234,OK,-92.858,75.955,-1154.585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,98980,1,OK,0.7427667,-0.3203824,-0.5516438,-0.2033268,16.684,3.75,-1196.952,0.2346159,4,OK,16.829,3.562,-1197.082,OK,-17.598,38.816,-1187.547,OK,-35.932,91.526,-1184.637,OK,-92.985,80.672,-1165.507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,98983,1,OK,0.7282015,-0.3274697,-0.5652911,-0.2072006,16.398,5.87,-1203.151,0.2303759,4,OK,16.541,5.678,-1203.265,OK,-17.809,41.491,-1195.734,OK,-35.64,94.427,-1194.581,OK,-93.463,84.572,-1177.295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,98986,1,OK,0.712521,-0.3383636,-0.5775346,-0.2104227,16.902,8.43,-1209.836,0.2330575,4,OK,17.054,8.234,-1209.939,OK,-16.96,44.748,-1204.542,OK,-33.977,97.958,-1205.426,OK,-92.482,89.472,-1189.818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,98989,1,OK,0.6978184,-0.3463983,-0.5906517,-0.2102102,16.704,9.896,-1216.275,0.2329783,4,OK,16.863,9.699,-1216.371,OK,-17.071,46.537,-1213.057,OK,-33.7,99.804,-1215.928,OK,-92.708,92.099,-1201.996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,98992,1,OK,0.6828709,-0.349531,-0.6058264,-0.210926,15.92,10.461,-1222.534,0.2429839,4,OK,16.092,10.26,-1222.629,OK,-17.92,47.164,-1221.331,OK,-34.4,100.346,-1225.922,OK,-93.879,92.96,-1214.098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,98995,1,OK,0.6672491,-0.350427,-0.6214967,-0.2138256,15.299,10.843,-1228.665,0.2511785,4,OK,15.492,10.63,-1228.749,OK,-18.529,47.57,-1229.444,OK,-34.766,100.684,-1235.526,OK,-94.664,93.515,-1226.105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,98998,1,OK,0.6520782,-0.3576784,-0.6334835,-0.2134452,15.725,11.791,-1234.981,0.2587277,4,OK,15.917,11.574,-1235.075,OK,-17.804,48.697,-1237.737,OK,-33.476,101.732,-1245.742,OK,-93.677,95.179,-1238.036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,99001,1,OK,0.6376581,-0.3713197,-0.6414454,-0.2099086,17.213,13.342,-1241.476,0.246343,4,OK,17.402,13.114,-1241.525,OK,-15.753,50.553,-1246.298,OK,-30.542,103.462,-1256.452,OK,-90.97,97.948,-1249.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,99004,1,OK,0.6231667,-0.3866643,-0.6482846,-0.2046487,18.94,14.684,-1247.942,0.243325,4,OK,19.132,14.453,-1247.92,OK,-13.407,52.125,-1254.913,OK,-27.268,104.757,-1267.289,OK,-87.867,100.367,-1261.422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,99007,1,OK,0.6124975,-0.4034249,-0.6524165,-0.1909131,19.653,14.885,-1253.945,0.2500775,4,OK,19.834,14.654,-1253.894,OK,-12.445,52.131,-1262.812,OK,-26.022,104.169,-1277.714,OK,-86.63,100.429,-1271.746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,99010,1,OK,0.6039175,-0.4054865,-0.6638582,-0.1736566,16.896,11.939,-1259.313,0.2480178,4,OK,17.078,11.704,-1259.233,OK,-15.997,48.045,-1269.884,OK,-30.661,99.169,-1286.78,OK,-91.221,94.129,-1281.279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,99013,1,OK,0.5915326,-0.3864993,-0.6883284,-0.1640471,11.685,6.282,-1264.916,0.2540953,4,OK,11.893,6.061,-1264.817,OK,-22.553,40.527,-1277.301,OK,-39.084,90.685,-1295.298,OK,-99.463,82.535,-1292.461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,99016,1,OK,0.583733,-0.3644543,-0.7103941,-0.1475432,5.46,-1.069,-1269.556,0.2543331,4,OK,5.667,-1.276,-1269.404,OK,-30.513,30.797,-1283.452,OK,-49.64,79.621,-1302.402,OK,-109.391,67.59,-1301.336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,99019,1,OK,0.5722896,-0.3301997,-0.7382398,-0.1358483,-1.105,-10.184,-1274.798,0.2593086,4,OK,-0.849,-10.345,-1274.714,OK,-38.795,18.862,-1290.219,OK,-60.707,66.111,-1309.997,OK,-119.318,49.513,-1312.058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,99022,1,OK,0.5617645,-0.2983024,-0.7619773,-0.121766,-6.821,-19.567,-1279.713,0.2573389,4,OK,-6.529,-19.721,-1279.625,OK,-45.938,6.555,-1296.648,OK,-70.532,52.177,-1317.365,OK,-127.571,31.125,-1321.884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,99025,1,OK,0.5539085,-0.272503,-0.7801902,-0.1011472,-11.747,-29.408,-1284.378,0.2271304,4,OK,-11.472,-29.521,-1284.32,OK,-52.195,-6.339,-1302.61,OK,-79.351,37.199,-1324.573,OK,-134.586,12.044,-1330.294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,99028,1,OK,0.544133,-0.2445383,-0.7984658,-0.0810716,-15.893,-39.636,-1288.874,0.2502891,4,OK,-15.594,-39.736,-1288.808,OK,-57.328,-19.775,-1308.517,OK,-86.994,21.449,-1331.776,OK,-140.007,-7.738,-1338.883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,99031,1,OK,0.5335017,-0.2121478,-0.8162802,-0.0636866,-19.269,-50.379,-1293.39,0.2613237,4,OK,-18.952,-50.434,-1293.289,OK,-61.456,-33.786,-1314.479,OK,-93.393,5.014,-1338.702,OK,-143.8,-28.166,-1347.543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,99034,1,OK,0.5236374,-0.1823942,-0.8309997,-0.0444496,-21.691,-60.956,-1297.46,0.2679453,4,OK,-21.386,-60.992,-1297.344,OK,-64.353,-47.622,-1319.804,OK,-98.44,-11.432,-1345.142,OK,-145.995,-48.283,-1355.133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,99037,1,OK,0.5154965,-0.1571245,-0.8418457,-0.0295142,-23.194,-69.864,-1300.474,0.3044521,4,OK,-22.864,-69.888,-1300.435,OK,-66.076,-59.195,-1323.594,OK,-101.789,-25.179,-1350.001,OK,-146.767,-64.862,-1360.901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,99040,1,OK,0.510089,-0.1314691,-0.8498514,-0.0166642,-24.221,-78.086,-1302.74,0.2542084,4,OK,-23.951,-78.083,-1302.69,OK,-67.322,-69.873,-1326.546,OK,-104.508,-37.91,-1353.297,OK,-146.949,-80.178,-1364.958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,99043,1,OK,0.5061307,-0.1106904,-0.8553196,-0.0027757,-24.996,-85.653,-1304.104,0.2680415,4,OK,-24.729,-85.629,-1304.06,OK,-68.215,-79.721,-1328.321,OK,-106.724,-49.781,-1355.551,OK,-146.897,-94.194,-1367.464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,99046,1,OK,0.5017347,-0.0947164,-0.8597171,0.0133262,-25.425,-92.807,-1305.389,0.3121302,4,OK,-25.126,-92.787,-1305.375,OK,-68.625,-89.088,-1329.928,OK,-108.251,-61.25,-1357.992,OK,-146.288,-107.547,-1369.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,99049,1,OK,0.5020068,-0.0825703,-0.8605389,0.0253809,-25.994,-98.216,-1305.044,0.3307694,4,OK,-25.694,-98.179,-1305.028,OK,-69.326,-96.125,-1329.508,OK,-109.92,-69.893,-1357.701,OK,-146.468,-117.49,-1368.926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,99052,1,OK,0.5147201,-0.0783484,-0.8529249,0.0379985,-27.969,-101.806,-1300.724,0.3041986,4,OK,-27.664,-101.776,-1300.711,OK,-72.116,-100.89,-1323.84,OK,-114.046,-75.806,-1351.119,OK,-149.985,-124.239,-1360.392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,99055,1,OK,0.5380163,-0.0839814,-0.837139,0.0518066,-30.942,-103.303,-1292.435,0.3125073,4,OK,-30.63,-103.277,-1292.487,OK,-76.391,-103.001,-1312.906,OK,-119.822,-78.63,-1338.483,OK,-156.13,-127.271,-1344.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,99058,1,OK,0.5660131,-0.0804006,-0.8180909,0.0623878,-33.939,-105.475,-1282.117,0.2981555,4,OK,-33.637,-105.429,-1282.163,OK,-80.715,-105.909,-1299.443,OK,-126.053,-82.321,-1322.107,OK,-162.15,-131.392,-1324.924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,99061,1,OK,0.5915521,-0.0778155,-0.799318,0.0714257,-36.116,-107.004,-1272.097,0.3231602,4,OK,-35.799,-106.968,-1272.212,OK,-83.938,-107.983,-1286.261,OK,-130.833,-84.992,-1306.284,OK,-166.58,-134.377,-1306.262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,99064,1,OK,0.6165553,-0.0679793,-0.7806618,0.0761941,-37.603,-109.16,-1262.064,0.3318975,4,OK,-37.283,-109.124,-1262.215,OK,-86.238,-110.788,-1273.108,OK,-134.634,-88.405,-1289.991,OK,-169.563,-138.335,-1287.953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,99067,1,OK,0.6419853,-0.0491667,-0.7615463,0.0740582,-38.435,-111.958,-1251.821,0.3509254,4,OK,-38.104,-111.913,-1252.007,OK,-87.663,-114.319,-1259.665,OK,-137.49,-92.535,-1272.75,OK,-171.232,-143.222,-1269.814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,99070,1,OK,0.6652563,-0.0363635,-0.7420987,0.0734938,-38.566,-113.94,-1242.124,0.3649214,4,OK,-38.244,-113.891,-1242.349,OK,-88.159,-116.855,-1246.896,OK,-138.977,-95.557,-1256.534,OK,-171.807,-146.755,-1252.374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,99073,1,OK,0.687925,-0.0291798,-0.7216002,0.0721178,-38.161,-114.559,-1232.539,0.3710769,4,OK,-37.849,-114.52,-1232.798,OK,-87.957,-117.634,-1234.24,OK,-139.352,-96.455,-1240.531,OK,-171.639,-147.848,-1234.876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,99076,1,OK,0.7088393,-0.0329264,-0.7004678,0.0762076,-37.252,-113.73,-1223.276,0.3649955,4,OK,-36.959,-113.694,-1223.552,OK,-87.074,-116.619,-1222.003,OK,-138.675,-95.27,-1225.53,OK,-170.747,-146.461,-1217.313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,99079,1,OK,0.7275038,-0.0320462,-0.6812177,0.0751912,-35.968,-113.025,-1214.962,0.3496135,4,OK,-35.697,-112.992,-1215.24,OK,-85.666,-115.708,-1211.047,OK,-137.289,-94.12,-1211.768,OK,-169.077,-145.187,-1201.891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,99082,1,OK,0.7432694,-0.038174,-0.6634156,0.0772858,-34.497,-111.215,-1207.677,0.3549712,4,OK,-34.22,-111.19,-1207.975,OK,-84.003,-113.395,-1201.406,OK,-135.398,-91.341,-1200.033,OK,-167.113,-141.988,-1187.993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,99085,1,OK,0.7570031,-0.0375159,-0.6482997,0.0724318,-32.942,-109.973,-1201.372,0.3747051,4,OK,-32.684,-109.955,-1201.71,OK,-82.171,-111.721,-1193.065,OK,-133.257,-89.177,-1189.55,OK,-164.943,-139.618,-1176.535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,99088,1,OK,0.7690799,-0.0381737,-0.6342939,0.0687768,-31.336,-108.631,-1195.818,0.3677772,4,OK,-31.078,-108.612,-1196.155,OK,-80.247,-109.957,-1185.744,OK,-130.96,-86.952,-1180.285,OK,-162.614,-137.137,-1166.247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,99091,1,OK,0.7783188,-0.036972,-0.6228988,0.0696423,-29.897,-108.75,-1191.35,0.3697014,4,OK,-29.647,-108.736,-1191.698,OK,-78.492,-110.103,-1179.832,OK,-129.034,-87.13,-1172.893,OK,-160.225,-137.355,-1157.919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,99094,1,OK,0.7847408,-0.0265662,-0.6150508,0.0720321,-28.708,-111.76,-1188.115,0.3710378,4,OK,-28.454,-111.735,-1188.471,OK,-77.023,-114.014,-1175.555,OK,-127.744,-91.891,-1167.229,OK,-157.814,-142.768,-1152.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,99097,1,OK,0.7890848,-0.0017665,-0.6102859,0.0699512,-27.611,-117.989,-1186.001,0.3774223,4,OK,-27.356,-117.943,-1186.366,OK,-75.636,-122.037,-1172.779,OK,-126.761,-101.639,-1162.76,OK,-155.254,-153.875,-1149.395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,99100,1,OK,0.7900362,0.0226063,-0.6086078,0.0702019,-26.768,-124.593,-1185.374,0.3762576,4,OK,-26.527,-124.53,-1185.738,OK,-74.539,-130.58,-1171.996,OK,-126.183,-112.134,-1160.869,OK,-152.987,-165.662,-1149.315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,99103,1,OK,0.7894803,0.0411668,-0.6081529,0.0719458,-26.112,-129.913,-1185.5,0.3711896,4,OK,-25.864,-129.83,-1185.855,OK,-73.691,-137.476,-1172.198,OK,-125.732,-120.672,-1160.442,OK,-151.142,-175.14,-1150.287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,99106,1,OK,0.7863009,0.055025,-0.6107402,0.075495,-25.871,-134.296,-1186.747,0.3755888,4,OK,-25.63,-134.2,-1187.099,OK,-73.326,-143.167,-1173.893,OK,-125.824,-127.78,-1162.17,OK,-150.064,-182.979,-1153.165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,99109,1,OK,0.7809416,0.0657749,-0.6150009,0.0870506,-25.641,-139.102,-1188.699,0.3890871,4,OK,-25.406,-138.999,-1189.065,OK,-72.948,-149.521,-1176.463,OK,-126.056,-135.85,-1165.402,OK,-148.652,-191.831,-1156.921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,99112,1,OK,0.7741818,0.0819824,-0.6199548,0.0978642,-25.145,-145.25,-1191.292,0.4045494,4,OK,-24.915,-145.135,-1191.672,OK,-72.201,-157.594,-1179.867,OK,-125.929,-146.066,-1169.461,OK,-146.538,-202.967,-1162.073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,99115,1,OK,0.7656956,0.0956728,-0.6261398,0.11183,-24.552,-151.218,-1194.423,0.3967529,4,OK,-24.32,-151.096,-1194.788,OK,-71.291,-165.466,-1184.028,OK,-125.642,-156.131,-1174.596,OK,-144.133,-213.847,-1167.966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,99118,1,OK,0.7546793,0.1066118,-0.6348262,0.1268418,-24.164,-156.61,-1198.55,0.3909396,4,OK,-23.933,-156.483,-1198.903,OK,-70.59,-172.622,-1189.479,OK,-125.514,-165.347,-1181.521,OK,-141.992,-223.746,-1175.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,99121,1,OK,0.7408642,0.1137932,-0.6477372,0.1364107,-24.515,-160.344,-1204.283,0.401972,4,OK,-24.278,-160.207,-1204.637,OK,-70.844,-177.522,-1196.999,OK,-126.173,-171.631,-1191.09,OK,-141.452,-230.433,-1185.936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,99124,1,OK,0.7239452,0.1166917,-0.6649888,0.1416908,-25.529,-162.334,-1211.424,0.3891782,4,OK,-25.298,-162.195,-1211.75,OK,-71.913,-180.11,-1206.494,OK,-127.545,-174.939,-1203.177,OK,-142.34,-233.952,-1199.096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,99127,1,OK,0.704351,0.1140548,-0.6851561,0.1464315,-26.873,-162.957,-1219.687,0.3791851,4,OK,-26.621,-162.814,-1219.98,OK,-73.38,-180.919,-1217.449,OK,-129.135,-175.995,-1217.271,OK,-143.913,-235.078,-1214.043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,99130,1,OK,0.6840713,0.1079846,-0.7065434,0.145541,-28.477,-161.808,-1228.7,0.3997157,4,OK,-28.213,-161.671,-1229.003,OK,-75.191,-179.364,-1229.255,OK,-130.792,-173.979,-1232.426,OK,-146.249,-232.936,-1230.309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,99133,1,OK,0.6667607,0.0956686,-0.7258022,0.1396023,-30.323,-158.172,-1236.538,0.3792024,4,OK,-30.041,-158.029,-1236.788,OK,-77.345,-174.564,-1239.667,OK,-132.547,-167.824,-1245.692,OK,-149.59,-226.382,-1244.494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,99136,1,OK,0.654565,0.0774856,-0.74073,0.1298448,-32.329,-152.281,-1242.556,0.3769754,4,OK,-32.031,-152.154,-1242.786,OK,-79.785,-166.837,-1247.573,OK,-134.387,-158.006,-1255.849,OK,-153.748,-215.859,-1255.187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,99139,1,OK,0.6448943,0.0541788,-0.753079,0.1185242,-34.244,-144.848,-1247.737,0.3449766,4,OK,-33.948,-144.742,-1247.929,OK,-82.167,-157.142,-1254.345,OK,-135.933,-145.742,-1264.534,OK,-158.091,-202.56,-1264.074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Port 2: NDI 8700340  s/n:34802401,99142,1,OK,0.6358717,0.0303842,-0.7643182,0.1027704,-35.834,-136.365,-1252.46,0.350831,4,OK,-35.519,-136.272,-1252.644,OK,-84.105,-146.033,-1260.565,OK,-136.855,-131.722,-1272.515,OK,-162.102,-187.221,-1272.626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
